DAC_name, DAC_set_value, DAC_measured, vddd_volt, vddd_curr, vddd_powr, vdda_volt, vdda_curr, vdda_powr, timestamp
VNBiasRec, 0, 0.24391666666666667, 1.8500000000000003, 0.06069583333333333, 0.11228729166666666, 1.8500000000000003, 0.0582375, 0.10773937500000001, 20250514_104529
VNBiasRec, 1, 0.5027083333333333, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.058291666666666665, 0.10783958333333332, 20250514_104529
VNBiasRec, 2, 0.562, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 3, 0.5874583333333333, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 4, 0.6153749999999999, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 5, 0.6310833333333333, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 6, 0.656875, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 7, 0.6703333333333333, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 8, 0.6887916666666666, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 9, 0.7010833333333334, 1.8500000000000003, 0.0608125, 0.112503125, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
VNBiasRec, 10, 0.718125, 1.8500000000000003, 0.0608, 0.11248000000000001, 1.8500000000000003, 0.0583, 0.10785499999999999, 20250514_104529
