DAC_name, DAC_set_value, DAC_measured, vddd_volt, vddd_curr, vddd_powr, vdda_volt, vdda_curr, vdda_powr, timestamp
VNBiasRec, 0, 0.21833333333333335, 1.8500000000000003, 0.0583, 0.10785499999999999, 1.8500000000000003, 0.0769625, 0.142380625, 20250508_152035
VNBiasRec, 1, 0.488375, 1.8500000000000003, 0.058112500000000004, 0.107508125, 1.8500000000000003, 0.07693333333333334, 0.14232666666666668, 20250508_152035
VNBiasRec, 2, 0.5470416666666668, 1.8500000000000003, 0.05818333333333333, 0.10763916666666666, 1.8500000000000003, 0.07695416666666666, 0.14236520833333333, 20250508_152035
VNBiasRec, 3, 0.5753333333333334, 1.8500000000000003, 0.058175, 0.10762374999999998, 1.8500000000000003, 0.0769, 0.142265, 20250508_152035
VNBiasRec, 4, 0.6007916666666667, 1.8500000000000003, 0.0581875, 0.10764687499999999, 1.8500000000000003, 0.07691666666666666, 0.14229583333333334, 20250508_152035
VNBiasRec, 5, 0.6195416666666667, 1.8500000000000003, 0.0582, 0.10767, 1.8500000000000003, 0.0769, 0.142265, 20250508_152035
VNBiasRec, 6, 0.6433333333333334, 1.8500000000000003, 0.0582, 0.10767, 1.8500000000000003, 0.07690833333333333, 0.1422804166666667, 20250508_152035
VNBiasRec, 7, 0.6570833333333334, 1.8500000000000003, 0.0582, 0.10767, 1.8500000000000003, 0.07692083333333333, 0.14230354166666667, 20250508_152035
VNBiasRec, 8, 0.6743333333333336, 1.8500000000000003, 0.0581875, 0.10764687499999999, 1.8500000000000003, 0.07695416666666667, 0.14236520833333333, 20250508_152035
VNBiasRec, 9, 0.6894166666666667, 1.8500000000000003, 0.0582, 0.10767, 1.8500000000000003, 0.07699166666666667, 0.14243458333333334, 20250508_152035
